onset_s,offset_s,pitch,strength_0_1,dur_ms
195.558333,197.150000,76,0.480,1591.7
195.776667,196.213333,36,0.567,436.7
196.500000,197.513333,36,0.614,1013.3
198.020000,198.383333,36,0.630,363.3
198.383333,198.598333,72,0.441,215.0
199.330000,199.693333,74,0.394,363.3
199.330000,199.693333,34,0.654,363.3
199.550000,199.765000,62,0.433,215.0
199.980000,200.921667,34,0.630,941.7
200.123333,200.338333,69,0.394,215.0
200.483333,200.850000,62,0.386,366.7
200.483333,201.426667,74,0.449,943.3
200.776667,202.516667,31,0.685,1740.0
200.993333,201.500000,62,0.449,506.7
201.720000,202.150000,82,0.339,430.0
202.150000,202.661667,81,0.402,511.7
202.805000,203.093333,26,0.480,288.3
203.020000,203.166667,62,0.386,146.7
203.166667,203.386667,69,0.386,220.0
203.386667,203.963333,26,0.496,576.7
203.746667,204.256667,69,0.315,510.0
204.473333,204.833333,81,0.457,360.0
204.545000,204.833333,69,0.402,288.3
204.980000,205.200000,26,0.496,220.0
205.850000,206.720000,62,0.591,870.0
206.213333,206.646667,34,0.606,433.3
206.940000,207.810000,34,0.669,870.0
207.011667,207.298333,53,0.346,286.7
207.011667,207.298333,69,0.386,286.7
207.443333,207.810000,74,0.535,366.7
207.443333,207.810000,62,0.409,366.7
207.881667,209.550000,31,0.622,1668.3
207.953333,208.460000,74,0.496,506.7
207.953333,208.460000,62,0.394,506.7
208.753333,209.046667,70,0.299,293.3
208.753333,209.046667,82,0.346,293.3
209.191667,209.335000,69,0.386,143.3
209.836667,210.053333,26,0.425,216.7
210.053333,210.346667,69,0.362,293.3
210.346667,210.923333,26,0.551,576.7
210.850000,211.940000,69,0.480,1090.0
211.216667,211.433333,62,0.465,216.7
211.720000,211.866667,74,0.362,146.7
211.866667,212.231667,26,0.417,365.0
212.231667,212.446667,69,0.378,215.0
212.303333,212.518333,81,0.339,215.0
213.460000,215.703333,26,0.520,2243.3
213.531667,213.890000,38,0.472,358.3
213.603333,213.818333,30,0.386,215.0
214.980000,215.126667,50,0.331,146.7
215.415000,215.630000,50,0.323,215.0
217.011667,219.166667,26,0.520,2155.0
217.226667,217.443333,38,0.346,216.7
218.533333,219.021667,50,0.315,488.3
218.885000,219.090000,69,0.465,205.0
219.396667,219.908333,74,0.425,511.7
219.980000,220.190000,73,0.276,210.0
219.980000,220.190000,85,0.244,210.0
220.190000,220.546667,74,0.504,356.7
220.190000,220.546667,86,0.480,356.7
221.410000,221.550000,86,0.378,140.0
