time,frequency,confidence
10.710,294.967,0.970382
10.720,294.947,0.967754
10.730,294.699,0.965629
10.740,294.616,0.967610
10.750,294.313,0.966721
10.760,294.198,0.959436
10.770,294.259,0.966774
10.780,294.167,0.968588
10.790,294.336,0.969955
10.800,294.650,0.973575
10.810,294.590,0.969931
10.820,294.274,0.966241
10.830,293.734,0.954753
10.840,292.861,0.926586
10.850,292.399,0.945261
10.860,291.813,0.954759
10.870,290.712,0.939014
10.880,288.954,0.935045
10.890,288.266,0.956638
10.900,288.819,0.940655
10.910,290.054,0.929372
10.920,291.877,0.937325
10.930,294.218,0.958164
10.940,296.893,0.935864
10.950,299.492,0.938304
10.960,302.181,0.963853
10.970,304.243,0.973758
10.980,304.987,0.977640
10.990,304.151,0.953921
11.000,300.262,0.903010
11.010,295.260,0.905420
11.020,290.717,0.907398
11.030,289.206,0.912637
11.040,289.570,0.892412
11.050,290.787,0.939054
11.060,292.133,0.940498
11.070,293.229,0.951631
11.080,294.178,0.979281
11.090,294.397,0.980450
11.100,293.583,0.963356
11.110,292.031,0.938201
11.120,291.231,0.937138
11.130,291.984,0.929024
11.140,293.368,0.940426
11.150,294.042,0.963160
11.160,294.062,0.959391
11.170,294.751,0.958343
11.180,296.805,0.922037
11.190,298.414,0.950554
11.200,299.452,0.947652
11.210,299.416,0.946808
11.220,298.349,0.901729
11.230,298.291,0.736648
11.240,299.544,0.502571
11.250,299.948,0.455565
11.260,298.831,0.783330
11.270,300.284,0.918991
11.280,300.116,0.896127
11.290,297.389,0.912283
11.300,294.446,0.947996
11.310,293.195,0.911935
11.320,293.366,0.892158
11.330,293.400,0.855093
11.340,293.670,0.702064
11.350,291.774,0.532752
11.360,290.090,0.584902
11.370,286.880,0.688393
11.380,286.952,0.707540
11.390,288.341,0.614121
11.400,289.601,0.650940
11.410,290.910,0.887912
11.420,292.193,0.946963
11.430,293.002,0.948528
11.440,294.047,0.971546
11.450,295.344,0.967695
11.460,296.180,0.951232
11.470,296.215,0.959474
11.480,295.263,0.978307
11.490,294.195,0.975679
11.500,293.410,0.958215
11.510,293.020,0.937472
11.520,293.499,0.941709
11.530,294.833,0.937305
11.540,295.955,0.895512
11.550,296.174,0.897089
11.560,295.564,0.959669
11.570,294.741,0.981003
11.580,293.951,0.975430
11.590,293.507,0.961638
11.600,293.470,0.961657
11.610,293.757,0.972389
11.620,294.005,0.979408
11.630,294.251,0.982603
11.640,294.347,0.983974
11.650,294.088,0.980788
11.660,293.528,0.966417
11.670,293.192,0.951937
11.680,293.160,0.951812
11.690,293.948,0.973115
11.700,294.561,0.980188
11.710,294.600,0.982772
11.720,293.990,0.978870
11.730,293.485,0.969264
11.740,293.322,0.962930
11.750,293.139,0.945055
11.760,292.284,0.924146
11.770,291.066,0.920858
11.780,290.532,0.905140
11.790,291.751,0.922369
11.800,293.074,0.930101
11.810,294.111,0.966837
11.820,294.872,0.973300
11.830,295.315,0.973593
11.840,295.260,0.976545
11.850,294.529,0.969663
11.860,293.213,0.877639
11.870,290.281,0.688311
11.880,284.031,0.702861
11.890,281.909,0.797886
11.900,286.660,0.798885
11.910,290.926,0.882788
11.920,293.305,0.911782
11.930,294.870,0.943624
11.940,296.498,0.720375
11.950,295.903,0.553406
11.960,294.484,0.572382
11.970,293.718,0.812357
11.980,294.040,0.942147
11.990,294.619,0.953806
12.000,294.296,0.960872
12.010,293.333,0.954370
12.020,292.606,0.935574
12.030,292.582,0.929975
12.040,293.405,0.946696
12.050,294.532,0.928926
12.060,296.195,0.860338
12.070,297.085,0.843361
12.080,295.041,0.887685
12.090,292.164,0.936941
12.100,290.078,0.938241
12.110,289.184,0.917767
12.120,289.336,0.894336
12.130,290.004,0.895162
12.140,290.545,0.919491
12.150,291.725,0.917952
12.160,293.485,0.919980
12.170,295.763,0.945103
12.180,297.117,0.948164
12.190,296.580,0.941102
12.200,295.125,0.972690
12.210,294.106,0.975295
12.220,293.216,0.957761
12.230,292.373,0.941677
12.240,291.793,0.946255
12.250,292.204,0.928412
12.260,293.774,0.950772
12.270,295.307,0.956251
12.280,296.423,0.912441
12.290,296.039,0.890691
12.300,294.656,0.919316
12.310,292.997,0.905537
12.320,292.363,0.916325
12.330,292.578,0.886058
12.340,292.155,0.888985
12.350,291.120,0.937954
12.360,291.097,0.950447
12.370,292.305,0.915696
12.380,293.880,0.942803
12.390,294.006,0.932384
12.400,293.247,0.885172
12.410,293.097,0.876934
12.420,293.496,0.872500
12.430,294.640,0.894208
12.440,295.709,0.908918
12.450,295.059,0.955726
12.460,293.656,0.956714
12.470,292.541,0.935097
12.480,291.637,0.949063
12.490,292.282,0.938577
12.500,293.363,0.951358
12.510,293.440,0.952342
12.520,292.822,0.914672
12.530,292.996,0.914061
12.540,294.175,0.950299
12.550,295.463,0.935554
12.560,295.752,0.944113
12.570,295.286,0.952487
12.580,294.819,0.949483
12.590,294.857,0.942808
12.600,295.592,0.902854
12.610,296.734,0.840702
12.620,297.967,0.790180
12.630,297.396,0.688673
12.640,296.039,0.719537
12.650,294.383,0.687579
12.660,291.962,0.749874
12.670,290.219,0.829538
12.680,290.360,0.896688
12.690,292.425,0.814998
12.700,298.053,0.694852
12.710,302.133,0.753291
12.720,305.660,0.651997
12.730,304.764,0.489902
12.740,304.425,0.625208
12.750,303.760,0.464350
12.760,302.886,0.498194
12.770,295.199,0.620689
12.780,292.743,0.714998
12.790,291.181,0.764736
12.800,292.435,0.662910
12.810,295.001,0.805432
12.820,294.617,0.828176
12.830,293.525,0.811134
12.840,293.929,0.780639
12.850,591.655,0.599243
12.860,296.891,0.549605
12.870,593.612,0.466865
12.880,589.618,0.574570
12.890,590.906,0.455585
12.900,592.514,0.561388
12.910,591.440,0.767828
12.920,591.970,0.846692
12.930,591.918,0.840499
12.940,590.294,0.815171
12.950,588.504,0.800676
12.960,587.303,0.832182
12.970,586.299,0.788135
12.980,587.981,0.843132
12.990,589.857,0.863823
13.000,590.949,0.788201
13.010,298.454,0.608771
13.020,298.699,0.835806
13.030,298.822,0.693676
13.040,595.605,0.632492
13.050,595.442,0.497281
13.060,592.543,0.594891
13.070,591.211,0.643116
13.080,589.274,0.811304
13.090,589.711,0.831755
13.100,592.262,0.842796
13.110,596.225,0.868978
13.120,593.865,0.704830
13.130,589.674,0.606553
13.140,295.866,0.352233
13.150,584.780,0.681663
13.160,585.567,0.619202
13.170,295.578,0.618540
13.180,589.857,0.874168
13.190,588.994,0.936867
13.200,588.924,0.957568
13.210,588.076,0.909978
13.220,586.014,0.829649
13.230,292.493,0.698443
13.240,291.101,0.829587
13.250,291.290,0.886322
13.260,293.333,0.882025
13.270,293.571,0.912856
13.280,292.610,0.890618
13.290,294.126,0.826445
13.300,295.826,0.829007
13.310,294.879,0.832604
13.320,293.880,0.825394
13.330,293.927,0.840995
13.340,293.529,0.752165
13.350,585.636,0.784198
13.360,585.587,0.891373
13.370,586.309,0.897334
13.380,587.312,0.849850
13.390,588.269,0.716703
13.400,587.685,0.870836
13.410,587.679,0.918321
13.420,588.373,0.913956
13.430,587.513,0.947349
13.440,587.247,0.953267
13.450,587.384,0.961325
13.460,587.258,0.940981
13.470,587.424,0.953434
13.480,587.503,0.945571
13.490,587.867,0.924614
13.500,585.884,0.912442
13.510,585.430,0.920694
13.520,586.230,0.908492
13.530,588.108,0.557840
13.540,302.013,0.442391
13.550,308.072,0.723651
13.560,308.720,0.922604
13.570,309.462,0.915445
13.580,311.354,0.930060
13.590,310.199,0.882769
13.600,307.298,0.864078
13.610,306.890,0.704481
13.620,618.468,0.759060
13.630,612.345,0.658018
13.640,604.850,0.473550
13.650,594.782,0.475839
13.660,592.879,0.498910
13.670,589.900,0.807606
13.680,589.582,0.674887
13.690,595.504,0.522865
13.700,598.107,0.569657
13.710,597.222,0.405595
13.720,592.846,0.622267
13.730,591.575,0.649867
13.740,586.757,0.599745
13.750,579.452,0.491764
13.760,581.631,0.578595
13.770,582.351,0.718662
13.780,581.729,0.721599
13.790,585.441,0.529641
13.800,591.345,0.547992
13.810,581.446,0.605018
13.820,578.560,0.542380
13.830,581.322,0.544793
13.840,581.609,0.537557
13.850,580.813,0.625525
13.860,582.787,0.568321
13.870,586.110,0.702763
13.880,589.277,0.815197
13.890,589.159,0.920543
13.900,587.326,0.965404
13.910,586.243,0.963736
13.920,584.828,0.954305
13.930,584.227,0.946835
13.940,584.842,0.920745
13.950,583.908,0.928488
13.960,582.524,0.946401
13.970,582.799,0.942105
13.980,585.406,0.922222
13.990,587.550,0.966557
14.000,588.844,0.966669
14.010,589.541,0.945389
14.020,590.135,0.930300
14.030,588.085,0.956881
14.040,585.817,0.937624
14.050,586.610,0.963357
14.060,586.614,0.970203
14.070,584.553,0.965371
14.080,582.654,0.965228
14.090,582.822,0.961760
14.100,584.123,0.957565
14.110,585.104,0.956691
14.120,584.192,0.962472
14.130,582.096,0.960236
14.140,581.717,0.956834
14.150,583.615,0.961733
14.160,584.323,0.961867
14.170,584.149,0.961536
14.180,584.400,0.959917
14.190,585.719,0.956704
14.200,587.961,0.969213
14.210,590.442,0.959773
14.220,590.087,0.963205
14.230,586.496,0.953848
14.240,583.300,0.946012
14.250,581.518,0.935411
14.260,582.731,0.933439
14.270,585.268,0.926953
14.280,588.180,0.970105
14.290,589.382,0.970997
14.300,589.955,0.970935
14.310,589.296,0.969905
14.320,587.494,0.969571
14.330,585.201,0.942234
14.340,584.361,0.953992
14.350,584.822,0.948824
14.360,584.647,0.953343
14.370,583.876,0.960023
14.380,584.259,0.954630
14.390,585.625,0.951336
14.400,586.543,0.957506
14.410,586.653,0.939871
14.420,587.162,0.925787
14.430,586.929,0.945273
14.440,584.120,0.928702
14.450,582.700,0.946210
14.460,584.424,0.926664
14.470,588.057,0.960273
14.480,589.701,0.961199
14.490,588.003,0.947519
14.500,587.539,0.866121
14.510,589.428,0.894174
14.520,586.527,0.951955
14.530,584.963,0.940949
14.540,585.737,0.953197
14.550,586.576,0.963327
14.560,585.929,0.933015
14.570,584.963,0.939452
14.580,585.497,0.922343
14.590,587.855,0.943828
14.600,590.169,0.928901
14.610,588.856,0.944673
14.620,586.595,0.961413
14.630,585.087,0.956496
14.640,583.402,0.971348
14.650,582.305,0.970250
14.660,582.614,0.961793
14.670,583.846,0.956773
14.680,585.111,0.948552
14.690,585.437,0.948140
14.700,586.139,0.937494
14.710,588.712,0.936654
14.720,589.605,0.732657
14.730,590.686,0.080133
14.740,54.915,0.209155
14.750,54.686,0.296025
14.760,54.660,0.196931
14.770,322.132,0.353714
14.780,324.694,0.524286
14.790,336.707,0.510938
14.800,340.277,0.636118
14.810,340.619,0.542979
14.820,339.227,0.426088
14.830,335.099,0.528524
14.840,330.163,0.676487
14.850,149.665,0.444742
14.860,149.844,0.674764
14.870,295.359,0.682644
14.880,287.854,0.904549
14.890,287.065,0.956503
14.900,288.919,0.938945
14.910,291.557,0.957790
14.920,293.526,0.952584
14.930,294.451,0.972860
14.940,294.352,0.970867
14.950,293.889,0.958314
14.960,293.041,0.925921
14.970,292.445,0.940628
14.980,292.300,0.946913
14.990,292.489,0.945340
15.000,292.829,0.935629
15.010,293.474,0.956140
15.020,293.336,0.952557
15.030,293.060,0.934334
15.040,292.627,0.940227
15.050,292.697,0.937331
15.060,292.888,0.931794
15.070,293.724,0.966075
15.080,294.335,0.973311
15.090,294.923,0.974661
15.100,295.090,0.972971
15.110,294.518,0.971532
15.120,293.480,0.943586
15.130,292.349,0.947947
15.140,292.375,0.943307
15.150,294.475,0.955688
15.160,297.375,0.949386
15.170,299.119,0.958587
15.180,300.785,0.937054
15.190,303.527,0.807281
15.200,310.425,0.480459
15.210,334.044,0.454248
15.220,346.519,0.654476
15.230,356.822,0.783222
15.240,370.072,0.739396
15.250,384.691,0.869347
15.260,389.895,0.942175
15.270,391.908,0.938917
15.280,391.636,0.938891
15.290,390.810,0.939173
15.300,391.204,0.924161
15.310,392.486,0.948369
15.320,395.868,0.912792
15.330,399.868,0.888633
15.340,407.794,0.830994
15.350,417.507,0.794455
15.360,431.009,0.857926
15.370,437.079,0.927538
15.380,439.323,0.916157
15.390,439.531,0.901857
15.400,439.188,0.888793
15.410,439.366,0.878332
15.420,439.870,0.912859
15.430,439.990,0.929335
15.440,438.852,0.910589
15.450,437.897,0.855820
15.460,437.763,0.776439
15.470,439.182,0.727390
15.480,441.876,0.538555
15.490,333.818,0.117922
15.500,297.544,0.132280
15.510,397.471,0.157313
15.520,396.387,0.465811
15.530,394.830,0.753144
15.540,394.035,0.407862
15.550,431.023,0.664775
15.560,433.170,0.845471
15.570,433.569,0.879058
15.580,437.505,0.922455
15.590,439.375,0.941479
15.600,440.478,0.965404
15.610,440.805,0.968328
15.620,440.849,0.966387
15.630,440.962,0.962128
15.640,440.787,0.959629
15.650,440.453,0.958772
15.660,439.767,0.958115
15.670,439.616,0.946396
15.680,440.432,0.953588
15.690,440.722,0.957695
15.700,440.894,0.959501
15.710,441.050,0.961185
15.720,441.309,0.960593
15.730,441.586,0.956849
15.740,441.549,0.958552
15.750,441.384,0.963613
15.760,440.482,0.965094
15.770,438.027,0.929331
15.780,436.720,0.942994
15.790,434.401,0.911429
15.800,429.378,0.876538
15.810,423.397,0.864741
15.820,415.937,0.847479
15.830,407.218,0.905964
15.840,400.622,0.879443
15.850,394.017,0.848244
15.860,383.313,0.682187
15.870,371.400,0.795123
15.880,365.398,0.629037
15.890,356.924,0.553727
15.900,351.020,0.428030
15.910,349.023,0.287266
15.920,397.994,0.313065
15.930,324.057,0.358476
15.940,323.814,0.304799
15.950,395.258,0.158015
15.960,97.368,0.180698
15.970,97.657,0.226129
15.980,295.259,0.513737
15.990,294.712,0.722716
16.000,293.822,0.488205
16.010,437.880,0.538358
16.020,440.196,0.769475
16.030,441.172,0.798809
16.040,440.651,0.784715
16.050,437.723,0.784919
16.060,436.711,0.840618
16.070,436.811,0.846334
16.080,437.050,0.773870
16.090,438.132,0.654352
16.100,440.921,0.813458
16.110,441.613,0.822370
16.120,442.918,0.271035
16.130,274.328,0.359361
16.140,279.013,0.530144
16.150,282.686,0.489538
16.160,290.531,0.596188
16.170,296.713,0.799607
16.180,302.024,0.940412
16.190,303.956,0.957226
16.200,303.343,0.936012
16.210,300.486,0.939803
16.220,296.106,0.911655
16.230,291.089,0.927424
16.240,289.393,0.908157
16.250,290.024,0.924765
16.260,292.320,0.942103
16.270,293.750,0.962093
16.280,293.378,0.943223
16.290,290.603,0.931651
16.300,287.209,0.924201
16.310,283.310,0.934212
16.320,278.543,0.902267
16.330,272.656,0.833790
16.340,265.142,0.862082
16.350,260.532,0.922992
16.360,259.825,0.952258
16.370,260.900,0.922272
16.380,262.542,0.936163
16.390,264.374,0.913341
16.400,264.201,0.919517
16.410,263.065,0.962233
16.420,262.099,0.965213
16.430,261.909,0.966372
16.440,261.784,0.960929
16.450,261.439,0.955251
16.460,261.413,0.956084
16.470,261.388,0.953913
16.480,261.296,0.951310
16.490,261.513,0.959423
16.500,261.455,0.955244
16.510,261.238,0.947135
16.520,261.176,0.946614
16.530,261.033,0.947039
16.540,261.263,0.947572
16.550,260.958,0.939732
16.560,261.619,0.961113
16.570,261.954,0.966829
16.580,262.078,0.965441
16.590,261.867,0.964395
16.600,261.429,0.954681
16.610,260.834,0.934754
16.620,260.798,0.934913
16.630,260.997,0.937938
16.640,261.599,0.951914
16.650,263.431,0.915848
16.660,266.300,0.881018
16.670,269.703,0.795671
16.680,271.514,0.677037
16.690,269.404,0.682973
16.700,267.834,0.717696
16.710,265.257,0.710551
16.720,266.414,0.803697
16.730,266.772,0.860125
16.740,266.236,0.858231
16.750,266.106,0.817733
16.760,268.011,0.649716
16.770,269.347,0.591163
16.780,270.292,0.477795
16.790,268.812,0.380123
16.800,267.617,0.426106
16.810,265.630,0.468228
16.820,265.449,0.433300
16.830,263.102,0.530625
16.840,262.219,0.735595
16.850,261.758,0.878531
16.860,261.197,0.909749
16.870,261.295,0.940304
16.880,262.039,0.959209
16.890,262.234,0.958258
16.900,262.276,0.952439
16.910,263.244,0.872872
16.920,262.761,0.712495
16.930,260.959,0.679676
16.940,261.063,0.331221
16.950,261.082,0.220282
16.960,262.796,0.111584
16.970,44.206,0.254921
16.980,317.900,0.313474
16.990,285.567,0.169553
17.000,1543.771,0.177417
17.010,260.884,0.129187
17.020,51.422,0.099419
17.030,264.363,0.256525
17.040,280.862,0.367385
17.050,279.066,0.348589
17.060,279.096,0.500739
17.070,281.100,0.418224
17.080,286.050,0.303307
17.090,277.780,0.415332
17.100,276.443,0.632450
17.110,267.615,0.425478
17.120,262.130,0.542646
17.130,264.545,0.427994
17.140,275.449,0.304089
17.150,287.087,0.511101
17.160,290.447,0.549944
17.170,290.379,0.549092
17.180,289.313,0.663330
17.190,290.567,0.739249
17.200,291.496,0.680069
17.210,286.512,0.501624
17.220,284.786,0.370375
17.230,292.951,0.517059
17.240,292.835,0.519832
17.250,286.934,0.291201
17.260,271.229,0.448892
17.270,266.795,0.387251
17.280,263.709,0.320551
17.290,266.451,0.425153
17.300,267.312,0.476453
17.310,262.985,0.310608
17.320,263.529,0.524187
17.330,259.199,0.525155
17.340,127.493,0.289901
17.350,370.898,0.339138
17.360,364.923,0.359141
17.370,359.234,0.704710
17.380,355.550,0.448335
17.390,349.276,0.414306
17.400,300.958,0.537504
17.410,297.999,0.790415
17.420,294.249,0.936857
17.430,293.997,0.957235
17.440,294.703,0.967669
17.450,295.682,0.955494
17.460,295.547,0.955940
17.470,294.945,0.961299
17.480,293.882,0.945505
17.490,293.276,0.923229
17.500,293.226,0.920769
17.510,293.223,0.918208
17.520,293.246,0.928500
17.530,293.483,0.937471
17.540,293.665,0.944608
17.550,293.905,0.954273
17.560,294.079,0.961954
17.570,294.107,0.956034
17.580,294.009,0.955164
17.590,293.917,0.955288
17.600,293.903,0.954627
17.610,294.271,0.962545
17.620,294.695,0.968354
17.630,294.954,0.970658
17.640,294.602,0.968552
17.650,293.963,0.957634
17.660,293.588,0.945239
17.670,293.425,0.943710
17.680,293.606,0.952118
17.690,293.995,0.960243
17.700,294.345,0.966402
17.710,294.938,0.973289
17.720,295.167,0.972452
17.730,294.657,0.971672
17.740,294.138,0.963950
17.750,293.618,0.947159
17.760,293.201,0.928958
17.770,292.618,0.938679
17.780,292.004,0.950614
17.790,291.380,0.955454
17.800,291.059,0.956772
17.810,291.117,0.951881
17.820,291.817,0.947748
17.830,292.884,0.915553
17.840,294.071,0.962413
17.850,295.844,0.957178
17.860,297.931,0.954959
17.870,300.813,0.949719
17.880,303.037,0.953097
17.890,303.472,0.958716
17.900,302.793,0.956638
17.910,300.363,0.932986
17.920,295.894,0.925826
17.930,290.730,0.897258
17.940,287.450,0.948386
17.950,286.773,0.954861
17.960,288.203,0.955929
17.970,290.155,0.933063
17.980,292.261,0.937627
17.990,294.326,0.964743
18.000,296.380,0.935661
18.010,298.395,0.959566
18.020,300.378,0.943887
18.030,301.998,0.960177
18.040,301.924,0.954678
18.050,299.379,0.937758
18.060,296.199,0.940314
18.070,292.464,0.917234
18.080,289.659,0.884855
18.090,288.325,0.919235
18.100,288.611,0.921207
18.110,290.353,0.929201
18.120,292.623,0.924748
18.130,294.953,0.967039
18.140,296.698,0.936940
18.150,298.129,0.963640
18.160,298.070,0.960516
18.170,297.193,0.948717
18.180,296.548,0.938478
18.190,296.422,0.949434
18.200,295.936,0.971610
18.210,294.964,0.981458
18.220,293.328,0.952529
18.230,291.714,0.949819
18.240,291.014,0.948689
18.250,291.093,0.950232
18.260,290.542,0.936294
18.270,289.566,0.821644
18.280,286.313,0.590818
18.290,282.463,0.480679
18.300,290.876,0.452701
18.310,291.262,0.600030
18.320,290.860,0.700886
18.330,291.844,0.884709
18.340,293.941,0.934632
18.350,295.320,0.954681
18.360,296.741,0.927488
18.370,298.031,0.954030
18.380,298.828,0.946817
18.390,299.450,0.918483
18.400,299.482,0.910880
18.410,299.136,0.925194
18.420,297.738,0.891726
18.430,297.002,0.755924
18.440,296.425,0.626523
18.450,294.708,0.673677
18.460,292.856,0.781374
18.470,292.517,0.883031
18.480,292.361,0.894471
18.490,292.442,0.901409
18.500,293.018,0.911593
18.510,293.805,0.941058
18.520,293.280,0.926053
18.530,292.696,0.896297
18.540,291.952,0.909974
18.550,292.182,0.900848
18.560,292.849,0.888398
18.570,294.036,0.941064
18.580,295.479,0.951212
18.590,297.075,0.929327
18.600,298.027,0.933797
18.610,297.886,0.880586
18.620,296.858,0.774632
18.630,296.387,0.667413
18.640,296.631,0.708595
18.650,296.004,0.758387
18.660,294.548,0.849803
18.670,292.967,0.890274
18.680,293.242,0.921687
18.690,293.681,0.936844
18.700,293.620,0.946722
18.710,293.610,0.954755
18.720,293.455,0.955177
18.730,293.680,0.960083
18.740,294.095,0.963078
18.750,294.601,0.966804
18.760,294.742,0.970419
18.770,294.409,0.971925
18.780,293.535,0.958262
18.790,292.877,0.932966
18.800,292.442,0.925201
18.810,291.903,0.919694
18.820,291.117,0.901184
18.830,290.132,0.840786
18.840,289.483,0.796235
18.850,290.228,0.832696
18.860,292.751,0.830880
18.870,295.818,0.853963
18.880,299.483,0.813415
18.890,302.836,0.851781
18.900,302.213,0.867761
18.910,299.138,0.868072
18.920,297.202,0.912427
18.930,295.548,0.953091
18.940,294.228,0.961084
18.950,293.616,0.932137
18.960,293.600,0.904006
18.970,293.825,0.878341
18.980,292.759,0.829341
18.990,290.836,0.856019
19.000,290.462,0.883742
19.010,290.797,0.921271
19.020,291.989,0.933792
19.030,293.361,0.939829
19.040,294.704,0.958009
19.050,296.013,0.940155
19.060,296.436,0.913697
19.070,296.121,0.892308
19.080,295.858,0.866717
19.090,296.445,0.849513
19.100,297.757,0.895941
19.110,298.865,0.927087
19.120,299.431,0.904007
19.130,299.692,0.847172
19.140,299.391,0.692358
19.150,298.382,0.481549
19.160,302.745,0.369139
19.170,304.363,0.656383
19.180,300.185,0.653749
19.190,297.139,0.665533
19.200,292.796,0.749793
19.210,292.404,0.890945
19.220,292.519,0.925173
19.230,292.746,0.917284
19.240,293.510,0.948592
19.250,293.355,0.940121
19.260,293.262,0.944340
19.270,293.238,0.949011
19.280,293.153,0.945036
19.290,293.215,0.948821
19.300,293.152,0.950360
19.310,292.926,0.942833
